HR,timeUnix,SUBJ_ID
80.72,1632842891.0,502
80.8,1632842892.0,502
80.87,1632842893.0,502
80.93,1632842894.0,502
81.02,1632842895.0,502
81.08,1632842896.0,502
81.13,1632842897.0,502
81.18,1632842898.0,502
81.18,1632842899.0,502
81.18,1632842900.0,502
81.18,1632842901.0,502
81.18,1632842902.0,502
81.18,1632842903.0,502
81.18,1632842904.0,502
81.17,1632842905.0,502
81.15,1632842906.0,502
81.12,1632842907.0,502
81.08,1632842908.0,502
81.07,1632842909.0,502
81.05,1632842910.0,502
81.05,1632842911.0,502
81.05,1632842912.0,502
81.03,1632842913.0,502
81.02,1632842914.0,502
80.98,1632842915.0,502
80.95,1632842916.0,502
80.92,1632842917.0,502
80.9,1632842918.0,502
80.9,1632842919.0,502
80.9,1632842920.0,502
80.93,1632842921.0,502
80.95,1632842922.0,502
80.97,1632842923.0,502
80.97,1632842924.0,502
81.0,1632842925.0,502
81.03,1632842926.0,502
81.08,1632842927.0,502
81.13,1632842928.0,502
81.18,1632842929.0,502
81.23,1632842930.0,502
81.28,1632842931.0,502
81.35,1632842932.0,502
81.43,1632842933.0,502
81.5,1632842934.0,502
81.57,1632842935.0,502
81.62,1632842936.0,502
81.65,1632842937.0,502
81.7,1632842938.0,502
81.75,1632842939.0,502
81.8,1632842940.0,502
81.85,1632842941.0,502
81.92,1632842942.0,502
81.98,1632842943.0,502
82.07,1632842944.0,502
82.13,1632842945.0,502
82.22,1632842946.0,502
82.3,1632842947.0,502
82.37,1632842948.0,502
82.43,1632842949.0,502
82.48,1632842950.0,502
82.52,1632842951.0,502
82.53,1632842952.0,502
82.52,1632842953.0,502
82.5,1632842954.0,502
82.45,1632842955.0,502
82.4,1632842956.0,502
82.37,1632842957.0,502
82.33,1632842958.0,502
82.33,1632842959.0,502
82.32,1632842960.0,502
82.3,1632842961.0,502
82.32,1632842962.0,502
82.33,1632842963.0,502
82.37,1632842964.0,502
82.42,1632842965.0,502
82.47,1632842966.0,502
82.53,1632842967.0,502
82.58,1632842968.0,502
82.63,1632842969.0,502
82.67,1632842970.0,502
82.67,1632842971.0,502
82.67,1632842972.0,502
82.65,1632842973.0,502
82.63,1632842974.0,502
82.62,1632842975.0,502
82.6,1632842976.0,502
82.58,1632842977.0,502
82.55,1632842978.0,502
82.52,1632842979.0,502
82.48,1632842980.0,502
82.43,1632842981.0,502
82.38,1632842982.0,502
82.35,1632842983.0,502
82.3,1632842984.0,502
82.22,1632842985.0,502
82.1,1632842986.0,502
81.98,1632842987.0,502
81.83,1632842988.0,502
81.7,1632842989.0,502
81.57,1632842990.0,502
81.45,1632842991.0,502
81.45,1632842992.0,502
81.45,1632842993.0,502
81.45,1632842994.0,502
81.47,1632842995.0,502
81.52,1632842996.0,502
81.57,1632842997.0,502
81.57,1632842998.0,502
81.47,1632842999.0,502
81.42,1632843000.0,502
81.35,1632843001.0,502
81.25,1632843002.0,502
81.13,1632843003.0,502
80.98,1632843004.0,502
80.83,1632843005.0,502
80.65,1632843006.0,502
80.47,1632843007.0,502
80.28,1632843008.0,502
80.12,1632843009.0,502
79.97,1632843010.0,502
79.82,1632843011.0,502
79.7,1632843012.0,502
79.65,1632843013.0,502
79.62,1632843014.0,502
79.62,1632843015.0,502
79.62,1632843016.0,502
79.6,1632843017.0,502
79.55,1632843018.0,502
79.48,1632843019.0,502
79.42,1632843020.0,502
79.35,1632843021.0,502
79.27,1632843022.0,502
79.2,1632843023.0,502
79.13,1632843024.0,502
79.07,1632843025.0,502
78.98,1632843026.0,502
78.88,1632843027.0,502
78.78,1632843028.0,502
78.67,1632843029.0,502
78.55,1632843030.0,502
78.43,1632843031.0,502
78.33,1632843032.0,502
78.28,1632843033.0,502
78.25,1632843034.0,502
78.23,1632843035.0,502
78.22,1632843036.0,502
78.2,1632843037.0,502
78.17,1632843038.0,502
78.12,1632843039.0,502
78.05,1632843040.0,502
77.97,1632843041.0,502
77.88,1632843042.0,502
77.78,1632843043.0,502
77.7,1632843044.0,502
77.63,1632843045.0,502
77.6,1632843046.0,502
77.57,1632843047.0,502
77.6,1632843048.0,502
77.62,1632843049.0,502
77.62,1632843050.0,502
77.62,1632843051.0,502
77.52,1632843052.0,502
77.42,1632843053.0,502
77.37,1632843054.0,502
77.32,1632843055.0,502
77.27,1632843056.0,502
77.23,1632843057.0,502
77.25,1632843058.0,502
77.35,1632843059.0,502
77.38,1632843060.0,502
77.43,1632843061.0,502
77.48,1632843062.0,502
77.52,1632843063.0,502
77.57,1632843064.0,502
77.6,1632843065.0,502
77.65,1632843066.0,502
77.7,1632843067.0,502
77.73,1632843068.0,502
77.77,1632843069.0,502
77.78,1632843070.0,502
77.82,1632843071.0,502
77.83,1632843072.0,502
77.82,1632843073.0,502
77.78,1632843074.0,502
77.75,1632843075.0,502
77.7,1632843076.0,502
77.67,1632843077.0,502
77.67,1632843078.0,502
77.68,1632843079.0,502
77.72,1632843080.0,502
77.75,1632843081.0,502
77.78,1632843082.0,502
77.8,1632843083.0,502
77.82,1632843084.0,502
77.83,1632843085.0,502
77.88,1632843086.0,502
77.93,1632843087.0,502
77.97,1632843088.0,502
78.0,1632843089.0,502
78.02,1632843090.0,502
78.03,1632843091.0,502
78.02,1632843092.0,502
77.97,1632843093.0,502
77.92,1632843094.0,502
77.83,1632843095.0,502
77.75,1632843096.0,502
77.67,1632843097.0,502
77.62,1632843098.0,502
77.57,1632843099.0,502
77.53,1632843100.0,502
77.5,1632843101.0,502
77.45,1632843102.0,502
77.4,1632843103.0,502
77.33,1632843104.0,502
77.28,1632843105.0,502
77.23,1632843106.0,502
77.18,1632843107.0,502
77.08,1632843108.0,502
76.98,1632843109.0,502
76.9,1632843110.0,502
76.82,1632843111.0,502
76.72,1632843112.0,502
76.63,1632843113.0,502
76.5,1632843114.0,502
76.35,1632843115.0,502
76.18,1632843116.0,502
76.02,1632843117.0,502
75.85,1632843118.0,502
75.7,1632843119.0,502
75.57,1632843120.0,502
75.45,1632843121.0,502
75.35,1632843122.0,502
75.28,1632843123.0,502
75.22,1632843124.0,502
75.18,1632843125.0,502
75.15,1632843126.0,502
75.12,1632843127.0,502
75.1,1632843128.0,502
75.07,1632843129.0,502
75.03,1632843130.0,502
75.02,1632843131.0,502
75.0,1632843132.0,502
74.97,1632843133.0,502
74.97,1632843134.0,502
74.93,1632843135.0,502
74.92,1632843136.0,502
74.92,1632843137.0,502
74.92,1632843138.0,502
74.93,1632843139.0,502
74.95,1632843140.0,502
74.97,1632843141.0,502
74.98,1632843142.0,502
75.02,1632843143.0,502
75.03,1632843144.0,502
75.05,1632843145.0,502
75.05,1632843146.0,502
75.07,1632843147.0,502
75.12,1632843148.0,502
75.17,1632843149.0,502
75.22,1632843150.0,502
75.27,1632843151.0,502
75.33,1632843152.0,502
75.4,1632843153.0,502
75.45,1632843154.0,502
75.55,1632843155.0,502
75.65,1632843156.0,502
75.75,1632843157.0,502
75.85,1632843158.0,502
75.97,1632843159.0,502
76.07,1632843160.0,502
76.17,1632843161.0,502
76.27,1632843162.0,502
76.33,1632843163.0,502
76.42,1632843164.0,502
76.48,1632843165.0,502
76.53,1632843166.0,502
76.58,1632843167.0,502
76.65,1632843168.0,502
76.7,1632843169.0,502
76.75,1632843170.0,502
76.78,1632843171.0,502
76.82,1632843172.0,502
76.83,1632843173.0,502
76.83,1632843174.0,502
76.85,1632843175.0,502
76.88,1632843176.0,502
76.9,1632843177.0,502
76.9,1632843178.0,502
76.9,1632843179.0,502
76.88,1632843180.0,502
76.82,1632843181.0,502
76.97,1632843182.0,502
77.13,1632843183.0,502
76.83,1632843184.0,502
76.48,1632843185.0,502
76.12,1632843186.0,502
75.77,1632843187.0,502
75.4,1632843188.0,502
75.02,1632843189.0,502
74.65,1632843190.0,502
74.28,1632843191.0,502
73.95,1632843192.0,502
73.67,1632843193.0,502
73.38,1632843194.0,502
73.23,1632843195.0,502
73.05,1632843196.0,502
72.67,1632843197.0,502
72.2,1632843198.0,502
71.88,1632843199.0,502
71.58,1632843200.0,502
71.33,1632843201.0,502
70.97,1632843202.0,502
70.6,1632843203.0,502
70.25,1632843204.0,502
69.85,1632843205.0,502
69.48,1632843206.0,502
69.13,1632843207.0,502
68.8,1632843208.0,502
68.72,1632843209.0,502
68.65,1632843210.0,502
68.58,1632843211.0,502
68.52,1632843212.0,502
68.45,1632843213.0,502
68.38,1632843214.0,502
68.28,1632843215.0,502
68.17,1632843216.0,502
68.07,1632843217.0,502
67.95,1632843218.0,502
67.85,1632843219.0,502
67.77,1632843220.0,502
67.72,1632843221.0,502
67.68,1632843222.0,502
67.7,1632843223.0,502
67.72,1632843224.0,502
67.73,1632843225.0,502
67.77,1632843226.0,502
67.8,1632843227.0,502
67.83,1632843228.0,502
67.9,1632843229.0,502
67.97,1632843230.0,502
68.03,1632843231.0,502
68.1,1632843232.0,502
68.17,1632843233.0,502
68.27,1632843234.0,502
68.37,1632843235.0,502
68.45,1632843236.0,502
68.53,1632843237.0,502
68.65,1632843238.0,502
68.75,1632843239.0,502
68.87,1632843240.0,502
69.03,1632843241.0,502
68.98,1632843242.0,502
68.95,1632843243.0,502
69.38,1632843244.0,502
69.87,1632843245.0,502
70.35,1632843246.0,502
70.83,1632843247.0,502
71.35,1632843248.0,502
71.87,1632843249.0,502
72.33,1632843250.0,502
72.68,1632843251.0,502
73.07,1632843252.0,502
73.42,1632843253.0,502
73.73,1632843254.0,502
73.93,1632843255.0,502
74.17,1632843256.0,502
74.57,1632843257.0,502
75.13,1632843258.0,502
75.53,1632843259.0,502
75.9,1632843260.0,502
76.2,1632843261.0,502
76.62,1632843262.0,502
77.0,1632843263.0,502
77.28,1632843264.0,502
77.62,1632843265.0,502
77.92,1632843266.0,502
78.2,1632843267.0,502
78.43,1632843268.0,502
78.38,1632843269.0,502
78.32,1632843270.0,502
78.23,1632843271.0,502
78.15,1632843272.0,502
78.08,1632843273.0,502
78.02,1632843274.0,502
77.97,1632843275.0,502
77.95,1632843276.0,502
77.95,1632843277.0,502
77.95,1632843278.0,502
77.93,1632843279.0,502
77.92,1632843280.0,502
77.88,1632843281.0,502
77.85,1632843282.0,502
77.82,1632843283.0,502
77.78,1632843284.0,502
77.75,1632843285.0,502
77.72,1632843286.0,502
77.7,1632843287.0,502
77.68,1632843288.0,502
77.67,1632843289.0,502
77.65,1632843290.0,502
77.63,1632843291.0,502
77.63,1632843292.0,502
77.63,1632843293.0,502
77.63,1632843294.0,502
77.62,1632843295.0,502
77.6,1632843296.0,502
77.6,1632843297.0,502
77.58,1632843298.0,502
77.57,1632843299.0,502
77.55,1632843300.0,502
77.52,1632843301.0,502
77.48,1632843302.0,502
77.43,1632843303.0,502
77.37,1632843304.0,502
77.28,1632843305.0,502
77.2,1632843306.0,502
77.1,1632843307.0,502
76.95,1632843308.0,502
76.82,1632843309.0,502
76.72,1632843310.0,502
76.67,1632843311.0,502
76.55,1632843312.0,502
76.38,1632843313.0,502
76.07,1632843314.0,502
75.82,1632843315.0,502
75.53,1632843316.0,502
75.28,1632843317.0,502
74.93,1632843318.0,502
74.55,1632843319.0,502
74.22,1632843320.0,502
73.87,1632843321.0,502
73.45,1632843322.0,502
73.22,1632843323.0,502
73.17,1632843324.0,502
73.12,1632843325.0,502
73.13,1632843326.0,502
73.17,1632843327.0,502
73.43,1632843328.0,502
73.73,1632843329.0,502
74.05,1632843330.0,502
74.38,1632843331.0,502
74.72,1632843332.0,502
75.03,1632843333.0,502
75.33,1632843334.0,502
75.37,1632843335.0,502
75.4,1632843336.0,502
75.42,1632843337.0,502
75.45,1632843338.0,502
75.53,1632843339.0,502
75.57,1632843340.0,502
75.6,1632843341.0,502
75.65,1632843342.0,502
75.72,1632843343.0,502
75.82,1632843344.0,502
75.95,1632843345.0,502
76.1,1632843346.0,502
76.25,1632843347.0,502
76.4,1632843348.0,502
76.52,1632843349.0,502
76.6,1632843350.0,502
76.67,1632843351.0,502
76.72,1632843352.0,502
76.75,1632843353.0,502
76.82,1632843354.0,502
76.93,1632843355.0,502
77.05,1632843356.0,502
77.17,1632843357.0,502
77.25,1632843358.0,502
77.35,1632843359.0,502
77.43,1632843360.0,502
77.5,1632843361.0,502
77.57,1632843362.0,502
77.55,1632843363.0,502
77.53,1632843364.0,502
77.52,1632843365.0,502
77.53,1632843366.0,502
77.52,1632843367.0,502
77.48,1632843368.0,502
77.47,1632843369.0,502
77.45,1632843370.0,502
77.5,1632843371.0,502
77.55,1632843372.0,502
77.65,1632843373.0,502
77.9,1632843374.0,502
78.05,1632843375.0,502
78.17,1632843376.0,502
78.42,1632843377.0,502
78.68,1632843378.0,502
79.0,1632843379.0,502
79.28,1632843380.0,502
79.6,1632843381.0,502
79.98,1632843382.0,502
80.2,1632843383.0,502
80.33,1632843384.0,502
80.45,1632843385.0,502
80.52,1632843386.0,502
80.57,1632843387.0,502
80.4,1632843388.0,502
80.23,1632843389.0,502
80.05,1632843390.0,502
79.87,1632843391.0,502
79.68,1632843392.0,502
79.5,1632843393.0,502
79.33,1632843394.0,502
79.43,1632843395.0,502
79.48,1632843396.0,502
79.53,1632843397.0,502
79.62,1632843398.0,502
79.65,1632843399.0,502
79.73,1632843400.0,502
79.8,1632843401.0,502
79.88,1632843402.0,502
79.92,1632843403.0,502
79.88,1632843404.0,502
79.78,1632843405.0,502
79.65,1632843406.0,502
79.5,1632843407.0,502
79.35,1632843408.0,502
79.22,1632843409.0,502
79.12,1632843410.0,502
79.05,1632843411.0,502
79.0,1632843412.0,502
78.98,1632843413.0,502
78.93,1632843414.0,502
78.83,1632843415.0,502
78.75,1632843416.0,502
78.67,1632843417.0,502
78.6,1632843418.0,502
78.52,1632843419.0,502
78.43,1632843420.0,502
78.35,1632843421.0,502
78.27,1632843422.0,502
78.25,1632843423.0,502
78.27,1632843424.0,502
78.27,1632843425.0,502
78.28,1632843426.0,502
78.35,1632843427.0,502
78.48,1632843428.0,502
78.6,1632843429.0,502
78.72,1632843430.0,502
78.82,1632843431.0,502
78.93,1632843432.0,502
79.07,1632843433.0,502
79.23,1632843434.0,502
79.45,1632843435.0,502
79.75,1632843436.0,502
79.9,1632843437.0,502
80.05,1632843438.0,502
80.2,1632843439.0,502
80.35,1632843440.0,502
80.5,1632843441.0,502
80.65,1632843442.0,502
80.78,1632843443.0,502
80.87,1632843444.0,502
80.93,1632843445.0,502
81.07,1632843446.0,502
81.18,1632843447.0,502
81.28,1632843448.0,502
81.4,1632843449.0,502
81.53,1632843450.0,502
81.43,1632843451.0,502
81.3,1632843452.0,502
81.2,1632843453.0,502
81.1,1632843454.0,502
81.0,1632843455.0,502
80.93,1632843456.0,502
80.85,1632843457.0,502
80.73,1632843458.0,502
80.65,1632843459.0,502
80.58,1632843460.0,502
80.58,1632843461.0,502
80.55,1632843462.0,502
80.53,1632843463.0,502
80.55,1632843464.0,502
80.62,1632843465.0,502
80.7,1632843466.0,502
80.78,1632843467.0,502
80.85,1632843468.0,502
80.93,1632843469.0,502
81.02,1632843470.0,502
81.08,1632843471.0,502
81.13,1632843472.0,502
81.17,1632843473.0,502
81.2,1632843474.0,502
81.25,1632843475.0,502
81.28,1632843476.0,502
81.33,1632843477.0,502
81.4,1632843478.0,502
81.48,1632843479.0,502
81.58,1632843480.0,502
81.72,1632843481.0,502
81.85,1632843482.0,502
81.98,1632843483.0,502
82.1,1632843484.0,502
82.23,1632843485.0,502
82.33,1632843486.0,502
82.42,1632843487.0,502
82.48,1632843488.0,502
82.55,1632843489.0,502
82.62,1632843490.0,502
82.68,1632843491.0,502
82.73,1632843492.0,502
82.77,1632843493.0,502
82.77,1632843494.0,502
82.75,1632843495.0,502
82.72,1632843496.0,502
82.68,1632843497.0,502
82.65,1632843498.0,502
82.58,1632843499.0,502
82.52,1632843500.0,502
82.47,1632843501.0,502
82.42,1632843502.0,502
82.4,1632843503.0,502
82.42,1632843504.0,502
82.45,1632843505.0,502
82.4,1632843506.0,502
82.37,1632843507.0,502
82.35,1632843508.0,502
82.33,1632843509.0,502
82.32,1632843510.0,502
82.53,1632843511.0,502
82.78,1632843512.0,502
83.0,1632843513.0,502
83.23,1632843514.0,502
83.45,1632843515.0,502
83.67,1632843516.0,502
83.88,1632843517.0,502
84.08,1632843518.0,502
84.23,1632843519.0,502
84.38,1632843520.0,502
84.48,1632843521.0,502
84.6,1632843522.0,502
84.72,1632843523.0,502
84.87,1632843524.0,502
85.0,1632843525.0,502
85.13,1632843526.0,502
85.23,1632843527.0,502
85.35,1632843528.0,502
85.45,1632843529.0,502
85.55,1632843530.0,502
85.63,1632843531.0,502
85.72,1632843532.0,502
85.78,1632843533.0,502
85.85,1632843534.0,502
85.87,1632843535.0,502
85.92,1632843536.0,502
85.92,1632843537.0,502
85.92,1632843538.0,502
85.9,1632843539.0,502
85.88,1632843540.0,502
85.82,1632843541.0,502
85.73,1632843542.0,502
85.53,1632843543.0,502
85.32,1632843544.0,502
85.12,1632843545.0,502
84.95,1632843546.0,502
84.78,1632843547.0,502
84.62,1632843548.0,502
84.5,1632843549.0,502
84.42,1632843550.0,502
84.33,1632843551.0,502
84.25,1632843552.0,502
84.17,1632843553.0,502
84.07,1632843554.0,502
83.98,1632843555.0,502
83.9,1632843556.0,502
83.8,1632843557.0,502
83.7,1632843558.0,502
83.6,1632843559.0,502
83.5,1632843560.0,502
83.37,1632843561.0,502
83.25,1632843562.0,502
83.12,1632843563.0,502
83.0,1632843564.0,502
82.9,1632843565.0,502
82.82,1632843566.0,502
82.72,1632843567.0,502
82.62,1632843568.0,502
82.5,1632843569.0,502
82.4,1632843570.0,502
82.32,1632843571.0,502
82.25,1632843572.0,502
82.2,1632843573.0,502
82.15,1632843574.0,502
82.12,1632843575.0,502
82.1,1632843576.0,502
82.1,1632843577.0,502
82.08,1632843578.0,502
82.05,1632843579.0,502
81.98,1632843580.0,502
81.9,1632843581.0,502
81.8,1632843582.0,502
81.73,1632843583.0,502
81.63,1632843584.0,502
81.55,1632843585.0,502
81.57,1632843586.0,502
81.6,1632843587.0,502
81.62,1632843588.0,502
81.65,1632843589.0,502
81.65,1632843590.0,502
81.63,1632843591.0,502
81.6,1632843592.0,502
81.58,1632843593.0,502
81.55,1632843594.0,502
81.55,1632843595.0,502
81.5,1632843596.0,502
81.48,1632843597.0,502
81.48,1632843598.0,502
81.5,1632843599.0,502
81.52,1632843600.0,502
81.58,1632843601.0,502
81.67,1632843602.0,502
81.87,1632843603.0,502
82.1,1632843604.0,502
82.22,1632843605.0,502
82.3,1632843606.0,502
82.4,1632843607.0,502
82.5,1632843608.0,502
82.6,1632843609.0,502
82.68,1632843610.0,502
82.78,1632843611.0,502
82.88,1632843612.0,502
82.98,1632843613.0,502
83.1,1632843614.0,502
83.2,1632843615.0,502
83.28,1632843616.0,502
83.38,1632843617.0,502
83.48,1632843618.0,502
83.6,1632843619.0,502
83.73,1632843620.0,502
83.88,1632843621.0,502
84.02,1632843622.0,502
84.15,1632843623.0,502
84.27,1632843624.0,502
84.38,1632843625.0,502
84.47,1632843626.0,502
84.57,1632843627.0,502
84.67,1632843628.0,502
84.75,1632843629.0,502
84.82,1632843630.0,502
84.87,1632843631.0,502
84.9,1632843632.0,502
84.92,1632843633.0,502
84.9,1632843634.0,502
84.87,1632843635.0,502
84.82,1632843636.0,502
84.75,1632843637.0,502
84.7,1632843638.0,502
84.7,1632843639.0,502
84.7,1632843640.0,502
84.72,1632843641.0,502
84.75,1632843642.0,502
84.75,1632843643.0,502
84.77,1632843644.0,502
84.78,1632843645.0,502
84.7,1632843646.0,502
84.63,1632843647.0,502
84.58,1632843648.0,502
84.52,1632843649.0,502
84.5,1632843650.0,502
84.53,1632843651.0,502
84.6,1632843652.0,502
84.68,1632843653.0,502
84.77,1632843654.0,502
84.87,1632843655.0,502
84.98,1632843656.0,502
85.13,1632843657.0,502
85.27,1632843658.0,502
83.0,1634306709.0,503
91.5,1634306710.0,503
81.0,1634306711.0,503
85.25,1634306712.0,503
79.8,1634306713.0,503
76.17,1634306714.0,503
73.71,1634306715.0,503
71.75,1634306716.0,503
70.44,1634306717.0,503
69.4,1634306718.0,503
68.73,1634306719.0,503
68.25,1634306720.0,503
68.08,1634306721.0,503
68.21,1634306722.0,503
67.8,1634306723.0,503
67.31,1634306724.0,503
66.71,1634306725.0,503
66.06,1634306726.0,503
65.42,1634306727.0,503
64.8,1634306728.0,503
64.19,1634306729.0,503
63.64,1634306730.0,503
63.13,1634306731.0,503
62.67,1634306732.0,503
62.24,1634306733.0,503
61.88,1634306734.0,503
61.56,1634306735.0,503
61.29,1634306736.0,503
61.07,1634306737.0,503
60.9,1634306738.0,503
60.77,1634306739.0,503
60.66,1634306740.0,503
60.55,1634306741.0,503
60.44,1634306742.0,503
60.31,1634306743.0,503
60.22,1634306744.0,503
60.14,1634306745.0,503
60.03,1634306746.0,503
59.87,1634306747.0,503
59.72,1634306748.0,503
59.54,1634306749.0,503
59.36,1634306750.0,503
59.19,1634306751.0,503
59.02,1634306752.0,503
58.87,1634306753.0,503
58.72,1634306754.0,503
58.57,1634306755.0,503
58.44,1634306756.0,503
58.29,1634306757.0,503
58.14,1634306758.0,503
58.0,1634306759.0,503
57.87,1634306760.0,503
57.77,1634306761.0,503
57.7,1634306762.0,503
57.67,1634306763.0,503
57.66,1634306764.0,503
57.67,1634306765.0,503
57.67,1634306766.0,503
57.69,1634306767.0,503
57.68,1634306768.0,503
57.22,1634306769.0,503
56.5,1634306770.0,503
56.43,1634306771.0,503
55.72,1634306772.0,503
55.65,1634306773.0,503
55.57,1634306774.0,503
55.47,1634306775.0,503
55.38,1634306776.0,503
55.27,1634306777.0,503
55.15,1634306778.0,503
55.0,1634306779.0,503
54.83,1634306780.0,503
54.62,1634306781.0,503
54.33,1634306782.0,503
54.2,1634306783.0,503
54.1,1634306784.0,503
54.07,1634306785.0,503
54.08,1634306786.0,503
54.12,1634306787.0,503
54.18,1634306788.0,503
54.28,1634306789.0,503
54.38,1634306790.0,503
54.48,1634306791.0,503
54.6,1634306792.0,503
54.72,1634306793.0,503
54.82,1634306794.0,503
54.92,1634306795.0,503
55.02,1634306796.0,503
55.1,1634306797.0,503
55.17,1634306798.0,503
55.22,1634306799.0,503
55.27,1634306800.0,503
55.32,1634306801.0,503
55.35,1634306802.0,503
55.4,1634306803.0,503
55.42,1634306804.0,503
55.42,1634306805.0,503
55.43,1634306806.0,503
55.47,1634306807.0,503
55.48,1634306808.0,503
55.52,1634306809.0,503
55.57,1634306810.0,503
55.58,1634306811.0,503
55.58,1634306812.0,503
55.58,1634306813.0,503
55.58,1634306814.0,503
55.58,1634306815.0,503
55.58,1634306816.0,503
55.58,1634306817.0,503
55.58,1634306818.0,503
55.58,1634306819.0,503
55.58,1634306820.0,503
55.55,1634306821.0,503
55.5,1634306822.0,503
55.42,1634306823.0,503
55.32,1634306824.0,503
55.18,1634306825.0,503
55.05,1634306826.0,503
54.9,1634306827.0,503
54.78,1634306828.0,503
54.7,1634306829.0,503
54.58,1634306830.0,503
54.48,1634306831.0,503
54.4,1634306832.0,503
54.33,1634306833.0,503
54.3,1634306834.0,503
54.27,1634306835.0,503
54.25,1634306836.0,503
54.23,1634306837.0,503
54.23,1634306838.0,503
54.23,1634306839.0,503
54.25,1634306840.0,503
54.27,1634306841.0,503
54.28,1634306842.0,503
54.28,1634306843.0,503
54.28,1634306844.0,503
54.25,1634306845.0,503
54.2,1634306846.0,503
54.15,1634306847.0,503
54.08,1634306848.0,503
54.0,1634306849.0,503
53.92,1634306850.0,503
53.83,1634306851.0,503
53.72,1634306852.0,503
53.62,1634306853.0,503
53.52,1634306854.0,503
53.42,1634306855.0,503
53.32,1634306856.0,503
53.22,1634306857.0,503
53.12,1634306858.0,503
53.0,1634306859.0,503
52.88,1634306860.0,503
52.75,1634306861.0,503
52.63,1634306862.0,503
52.53,1634306863.0,503
52.45,1634306864.0,503
52.37,1634306865.0,503
52.3,1634306866.0,503
52.23,1634306867.0,503
52.2,1634306868.0,503
52.18,1634306869.0,503
52.15,1634306870.0,503
52.15,1634306871.0,503
52.15,1634306872.0,503
52.17,1634306873.0,503
52.17,1634306874.0,503
52.17,1634306875.0,503
52.15,1634306876.0,503
52.15,1634306877.0,503
52.15,1634306878.0,503
52.15,1634306879.0,503
52.15,1634306880.0,503
52.15,1634306881.0,503
52.15,1634306882.0,503
52.15,1634306883.0,503
52.17,1634306884.0,503
52.2,1634306885.0,503
52.23,1634306886.0,503
52.28,1634306887.0,503
52.33,1634306888.0,503
52.38,1634306889.0,503
52.43,1634306890.0,503
52.5,1634306891.0,503
52.55,1634306892.0,503
52.6,1634306893.0,503
52.63,1634306894.0,503
52.67,1634306895.0,503
52.67,1634306896.0,503
52.68,1634306897.0,503
52.67,1634306898.0,503
52.67,1634306899.0,503
52.65,1634306900.0,503
52.63,1634306901.0,503
52.62,1634306902.0,503
52.6,1634306903.0,503
52.58,1634306904.0,503
52.58,1634306905.0,503
52.57,1634306906.0,503
52.55,1634306907.0,503
52.53,1634306908.0,503
52.52,1634306909.0,503
52.5,1634306910.0,503
52.47,1634306911.0,503
52.45,1634306912.0,503
52.42,1634306913.0,503
52.38,1634306914.0,503
52.35,1634306915.0,503
52.3,1634306916.0,503
52.25,1634306917.0,503
52.2,1634306918.0,503
52.17,1634306919.0,503
52.12,1634306920.0,503
52.08,1634306921.0,503
52.05,1634306922.0,503
52.0,1634306923.0,503
51.95,1634306924.0,503
51.92,1634306925.0,503
51.87,1634306926.0,503
51.83,1634306927.0,503
51.78,1634306928.0,503
51.75,1634306929.0,503
51.72,1634306930.0,503
51.68,1634306931.0,503
51.68,1634306932.0,503
51.65,1634306933.0,503
51.63,1634306934.0,503
51.63,1634306935.0,503
51.65,1634306936.0,503
51.67,1634306937.0,503
51.7,1634306938.0,503
51.73,1634306939.0,503
51.77,1634306940.0,503
51.82,1634306941.0,503
51.87,1634306942.0,503
51.92,1634306943.0,503
51.95,1634306944.0,503
51.98,1634306945.0,503
52.02,1634306946.0,503
52.02,1634306947.0,503
52.02,1634306948.0,503
52.02,1634306949.0,503
52.0,1634306950.0,503
51.95,1634306951.0,503
51.92,1634306952.0,503
51.88,1634306953.0,503
51.83,1634306954.0,503
51.78,1634306955.0,503
51.77,1634306956.0,503
51.73,1634306957.0,503
51.72,1634306958.0,503
51.68,1634306959.0,503
51.67,1634306960.0,503
51.63,1634306961.0,503
51.6,1634306962.0,503
51.58,1634306963.0,503
51.57,1634306964.0,503
51.53,1634306965.0,503
51.53,1634306966.0,503
51.52,1634306967.0,503
51.5,1634306968.0,503
51.48,1634306969.0,503
51.47,1634306970.0,503
51.47,1634306971.0,503
51.47,1634306972.0,503
51.47,1634306973.0,503
51.47,1634306974.0,503
51.48,1634306975.0,503
51.5,1634306976.0,503
51.52,1634306977.0,503
51.53,1634306978.0,503
51.55,1634306979.0,503
51.58,1634306980.0,503
51.63,1634306981.0,503
51.7,1634306982.0,503
51.77,1634306983.0,503
51.83,1634306984.0,503
51.92,1634306985.0,503
52.0,1634306986.0,503
52.07,1634306987.0,503
52.15,1634306988.0,503
52.22,1634306989.0,503
52.28,1634306990.0,503
52.35,1634306991.0,503
52.4,1634306992.0,503
52.45,1634306993.0,503
52.48,1634306994.0,503
52.52,1634306995.0,503
52.55,1634306996.0,503
52.58,1634306997.0,503
52.6,1634306998.0,503
52.62,1634306999.0,503
52.63,1634307000.0,503
52.63,1634307001.0,503
52.63,1634307002.0,503
52.63,1634307003.0,503
52.63,1634307004.0,503
52.65,1634307005.0,503
52.65,1634307006.0,503
52.65,1634307007.0,503
52.65,1634307008.0,503
52.65,1634307009.0,503
52.67,1634307010.0,503
52.68,1634307011.0,503
52.7,1634307012.0,503
52.72,1634307013.0,503
52.75,1634307014.0,503
52.77,1634307015.0,503
